 Date ,Open ,High ,Low ,Close ,Change (Pips) ,Change (%)
"Nov 10, 2014 21:00 ",1157.07 ,1157.83 ,1149.89 ,1151.18 ,-589.0 ,-0.51%
"Nov 10, 2014 20:00 ",1160.8 ,1161.13 ,1156.85 ,1157.05 ,-375.0 ,-0.32%
"Nov 10, 2014 19:00 ",1156.96 ,1161.33 ,1156.59 ,1160.85 ,+389.0 ,+0.34%
"Nov 10, 2014 18:00 ",1163.68 ,1163.74 ,1156.35 ,1156.94 ,-674.0 ,-0.58%
"Nov 10, 2014 17:00 ",1163.44 ,1165.01 ,1161.62 ,1163.72 ,+28.0 ,+0.02%
"Nov 10, 2014 16:00 ",1167.82 ,1167.97 ,1163.16 ,1163.39 ,-443.0 ,-0.38%
"Nov 10, 2014 15:00 ",1166.37 ,1169.46 ,1165.7 ,1167.77 ,+140.0 ,+0.12%
"Nov 10, 2014 14:00 ",1167.27 ,1168.08 ,1165.51 ,1166.38 ,-89.0 ,-0.08%
"Nov 10, 2014 13:00 ",1172.24 ,1172.24 ,1166.64 ,1167.32 ,-492.0 ,-0.42%
"Nov 10, 2014 12:00 ",1171.89 ,1172.25 ,1169.92 ,1172.24 ,+35.0 ,+0.03%
"Nov 10, 2014 11:00 ",1172.71 ,1172.81 ,1171.56 ,1171.96 ,-75.0 ,-0.06%
"Nov 10, 2014 10:00 ",1173.06 ,1173.16 ,1171.73 ,1172.78 ,-28.0 ,-0.02%
"Nov 10, 2014 09:00 ",1172.16 ,1173.49 ,1170.14 ,1173.16 ,+100.0 ,+0.09%
"Nov 10, 2014 08:00 ",1172.59 ,1172.71 ,1170.42 ,1172.21 ,-38.0 ,-0.03%
"Nov 10, 2014 07:00 ",1173.04 ,1174.67 ,1172.34 ,1172.46 ,-58.0 ,-0.05%
"Nov 10, 2014 06:00 ",1172.27 ,1174.16 ,1171.8 ,1173.04 ,+77.0 ,+0.07%
"Nov 10, 2014 05:00 ",1173.25 ,1173.86 ,1172.05 ,1172.37 ,-88.0 ,-0.08%
"Nov 10, 2014 04:00 ",1172.84 ,1175.07 ,1171.92 ,1173.3 ,+46.0 ,+0.04%
"Nov 10, 2014 03:00 ",1170.64 ,1177.18 ,1169.37 ,1172.84 ,+220.0 ,+0.19%
"Nov 10, 2014 02:00 ",1170.48 ,1171.31 ,1168.37 ,1170.46 ,-2.0 ,+0.00%
"Nov 10, 2014 01:00 ",1177.48 ,1177.52 ,1169.88 ,1170.47 ,-701.0 ,-0.60%
"Nov 07, 2014 23:00 ",1175.37 ,1178.7 ,1175.04 ,1176.56 ,+119.0 ,+0.10%
"Nov 07, 2014 22:00 ",1171.07 ,1177.24 ,1170.44 ,1175.19 ,+412.0 ,+0.35%
"Nov 07, 2014 21:00 ",1171.06 ,1173.42 ,1169.68 ,1171.02 ,-4.0 ,+0.00%
"Nov 07, 2014 20:00 ",1168.1 ,1173.82 ,1168.1 ,1170.95 ,+285.0 ,+0.24%
"Nov 07, 2014 19:00 ",1165.65 ,1171.89 ,1165.65 ,1168.1 ,+245.0 ,+0.21%
"Nov 07, 2014 18:00 ",1162.9 ,1168.08 ,1162.85 ,1165.65 ,+275.0 ,+0.24%
"Nov 07, 2014 17:00 ",1154.49 ,1167.39 ,1153.71 ,1162.8 ,+831.0 ,+0.71%
"Nov 07, 2014 16:00 ",1148.56 ,1155.43 ,1148.46 ,1154.41 ,+585.0 ,+0.51%
"Nov 07, 2014 15:00 ",1145.82 ,1157.94 ,1143.93 ,1148.58 ,+276.0 ,+0.24%
"Nov 07, 2014 14:00 ",1144.07 ,1148.16 ,1142.97 ,1145.73 ,+166.0 ,+0.14%
"Nov 07, 2014 13:00 ",1145.45 ,1145.67 ,1143.65 ,1144.12 ,-133.0 ,-0.12%
"Nov 07, 2014 12:00 ",1143.57 ,1146.37 ,1143.51 ,1145.37 ,+180.0 ,+0.16%
"Nov 07, 2014 11:00 ",1145.61 ,1146.08 ,1143.46 ,1143.61 ,-200.0 ,-0.17%
"Nov 07, 2014 10:00 ",1141.46 ,1146.59 ,1141.4 ,1145.56 ,+410.0 ,+0.36%
"Nov 07, 2014 09:00 ",1141.39 ,1145.58 ,1140.8 ,1141.44 ,+5.0 ,+0.00%
"Nov 07, 2014 08:00 ",1132.92 ,1144.23 ,1132.92 ,1141.39 ,+847.0 ,+0.74%
"Nov 07, 2014 07:00 ",1133.15 ,1135.91 ,1131.78 ,1133.06 ,-9.0 ,-0.01%
"Nov 07, 2014 06:00 ",1140.46 ,1141.03 ,1131.83 ,1133.33 ,-713.0 ,-0.63%
"Nov 07, 2014 05:00 ",1140.42 ,1141.04 ,1140.15 ,1140.48 ,+6.0 ,+0.01%
"Nov 07, 2014 04:00 ",1140.7 ,1142.03 ,1140.14 ,1140.44 ,-26.0 ,-0.02%
"Nov 07, 2014 03:00 ",1140.49 ,1141.41 ,1138.96 ,1140.73 ,+24.0 ,+0.02%
"Nov 07, 2014 02:00 ",1140.51 ,1141.83 ,1139.95 ,1140.58 ,+7.0 ,+0.01%
"Nov 07, 2014 01:00 ",1140.89 ,1142.7 ,1139.74 ,1140.51 ,-38.0 ,-0.03%
"Nov 07, 2014 00:00 ",1141.26 ,1141.26 ,1141.26 ,1141.26 ,+0.0 ,+0.00%
"Nov 06, 2014 23:00 ",1143.29 ,1143.45 ,1140.81 ,1141.55 ,-174.0 ,-0.15%
"Nov 06, 2014 22:00 ",1144.86 ,1146 ,1141.86 ,1143.31 ,-155.0 ,-0.14%
"Nov 06, 2014 21:00 ",1143.91 ,1145.45 ,1143.05 ,1144.84 ,+93.0 ,+0.08%
"Nov 06, 2014 20:00 ",1144.1 ,1144.56 ,1142.21 ,1143.91 ,-19.0 ,-0.02%
"Nov 06, 2014 19:00 ",1144.85 ,1145.12 ,1143.15 ,1144.1 ,-75.0 ,-0.07%
"Nov 06, 2014 18:00 ",1146.47 ,1146.84 ,1144.72 ,1144.76 ,-171.0 ,-0.15%
"Nov 06, 2014 17:00 ",1146.23 ,1149.52 ,1144.62 ,1146.41 ,+18.0 ,+0.02%
"Nov 06, 2014 16:00 ",1143.6 ,1146.35 ,1141.87 ,1146.23 ,+263.0 ,+0.23%
"Nov 06, 2014 15:00 ",1144.49 ,1149.07 ,1141.2 ,1143.58 ,-91.0 ,-0.08%
"Nov 06, 2014 14:00 ",1144.69 ,1145.56 ,1143.95 ,1144.66 ,-3.0 ,+0.00%
"Nov 06, 2014 13:00 ",1144.66 ,1146.26 ,1144.26 ,1144.76 ,+10.0 ,+0.01%
"Nov 06, 2014 12:00 ",1144.19 ,1145.96 ,1142.77 ,1144.72 ,+53.0 ,+0.05%
"Nov 06, 2014 11:00 ",1144.91 ,1145.86 ,1144.01 ,1144.19 ,-72.0 ,-0.06%
"Nov 06, 2014 10:00 ",1146.76 ,1146.76 ,1144.31 ,1144.83 ,-193.0 ,-0.17%
"Nov 06, 2014 09:00 ",1144.9 ,1146.76 ,1143.48 ,1146.7 ,+180.0 ,+0.16%
"Nov 06, 2014 08:00 ",1144.89 ,1146.69 ,1143.96 ,1144.96 ,+7.0 ,+0.01%
"Nov 06, 2014 07:00 ",1144.87 ,1146.96 ,1143.55 ,1144.86 ,-1.0 ,+0.00%
"Nov 06, 2014 06:00 ",1139.76 ,1146.37 ,1139.76 ,1144.77 ,+501.0 ,+0.44%
"Nov 06, 2014 05:00 ",1141.92 ,1142.37 ,1138.11 ,1139.71 ,-221.0 ,-0.19%
"Nov 06, 2014 04:00 ",1143.97 ,1144.43 ,1141.8 ,1141.88 ,-209.0 ,-0.18%
"Nov 06, 2014 03:00 ",1143.4 ,1144.95 ,1142.51 ,1143.89 ,+49.0 ,+0.04%
"Nov 06, 2014 02:00 ",1143.39 ,1144.29 ,1141.75 ,1143.12 ,-27.0 ,-0.02%
"Nov 06, 2014 01:00 ",1141.09 ,1143.39 ,1140.56 ,1143.39 ,+230.0 ,+0.20%
"Nov 05, 2014 23:00 ",1142.5 ,1144.32 ,1139.49 ,1139.99 ,-251.0 ,-0.22%
"Nov 05, 2014 22:00 ",1145.52 ,1146.81 ,1141.02 ,1142.49 ,-303.0 ,-0.27%
"Nov 05, 2014 21:00 ",1146.29 ,1147.33 ,1145.22 ,1145.52 ,-77.0 ,-0.07%
"Nov 05, 2014 20:00 ",1147.31 ,1147.69 ,1144.74 ,1146.22 ,-109.0 ,-0.10%
"Nov 05, 2014 19:00 ",1147.31 ,1148.12 ,1144.68 ,1147.33 ,+2.0 ,+0.00%
"Nov 05, 2014 18:00 ",1147.73 ,1152.26 ,1144.52 ,1147.29 ,-44.0 ,-0.04%
"Nov 05, 2014 17:00 ",1143.4 ,1149.74 ,1142.05 ,1147.73 ,+433.0 ,+0.38%
"Nov 05, 2014 16:00 ",1144.95 ,1145.11 ,1142.67 ,1143.25 ,-170.0 ,-0.15%
"Nov 05, 2014 15:00 ",1140.47 ,1147.12 ,1138.95 ,1145 ,+453.0 ,+0.40%
"Nov 05, 2014 14:00 ",1139.41 ,1144.83 ,1138.16 ,1140.46 ,+105.0 ,+0.09%
"Nov 05, 2014 13:00 ",1145.68 ,1145.96 ,1137.73 ,1139.38 ,-630.0 ,-0.55%
"Nov 05, 2014 12:00 ",1145.98 ,1146.98 ,1144.18 ,1145.71 ,-27.0 ,-0.02%
"Nov 05, 2014 11:00 ",1145.76 ,1148.29 ,1144.67 ,1146 ,+24.0 ,+0.02%
"Nov 05, 2014 10:00 ",1149.49 ,1149.49 ,1143.69 ,1145.86 ,-363.0 ,-0.32%
"Nov 05, 2014 09:00 ",1148.18 ,1151.14 ,1147.96 ,1149.49 ,+131.0 ,+0.11%
"Nov 05, 2014 08:00 ",1154.84 ,1154.87 ,1146.15 ,1148.09 ,-675.0 ,-0.59%
"Nov 05, 2014 07:00 ",1163.3 ,1163.3 ,1151.39 ,1154.67 ,-863.0 ,-0.75%
"Nov 05, 2014 06:00 ",1163.69 ,1164.91 ,1161.99 ,1163.42 ,-27.0 ,-0.02%
"Nov 05, 2014 05:00 ",1166.96 ,1167.02 ,1163.08 ,1163.71 ,-325.0 ,-0.28%
"Nov 05, 2014 04:00 ",1167.16 ,1167.69 ,1166.34 ,1167.05 ,-11.0 ,-0.01%
"Nov 05, 2014 03:00 ",1168.53 ,1169.29 ,1166.8 ,1167.16 ,-137.0 ,-0.12%
"Nov 05, 2014 02:00 ",1168.98 ,1169.17 ,1166.9 ,1168.56 ,-42.0 ,-0.04%
"Nov 05, 2014 01:00 ",1167.74 ,1169.65 ,1167.74 ,1168.94 ,+120.0 ,+0.10%
"Nov 05, 2014 00:00 ",1166.35 ,1166.35 ,1166.35 ,1166.35 ,+0.0 ,+0.00%
"Nov 04, 2014 23:00 ",1167.38 ,1168.69 ,1167.37 ,1168.07 ,+69.0 ,+0.06%
"Nov 04, 2014 22:00 ",1168.72 ,1169.6 ,1166.14 ,1167.4 ,-132.0 ,-0.11%
"Nov 04, 2014 21:00 ",1168.03 ,1169.54 ,1167.39 ,1168.73 ,+70.0 ,+0.06%
"Nov 04, 2014 20:00 ",1169.17 ,1169.7 ,1167.42 ,1168.11 ,-106.0 ,-0.09%
"Nov 04, 2014 19:00 ",1169.22 ,1169.26 ,1167.98 ,1169.1 ,-12.0 ,-0.01%
"Nov 04, 2014 18:00 ",1171.25 ,1172.47 ,1168.84 ,1169.2 ,-205.0 ,-0.18%
"Nov 04, 2014 17:00 ",1167 ,1171.3 ,1166.65 ,1171.3 ,+430.0 ,+0.37%
"Nov 04, 2014 16:00 ",1169.24 ,1169.66 ,1165.81 ,1166.95 ,-229.0 ,-0.20%
"Nov 04, 2014 15:00 ",1169.87 ,1169.98 ,1167.04 ,1169.21 ,-66.0 ,-0.06%
"Nov 04, 2014 14:00 ",1171.01 ,1172.26 ,1167.88 ,1169.87 ,-114.0 ,-0.10%
"Nov 04, 2014 13:00 ",1170.64 ,1174.92 ,1170.64 ,1170.96 ,+32.0 ,+0.03%
"Nov 04, 2014 12:00 ",1167.54 ,1170.71 ,1166.23 ,1170.62 ,+308.0 ,+0.26%
"Nov 04, 2014 11:00 ",1166.34 ,1168.13 ,1165.42 ,1167.53 ,+119.0 ,+0.10%
"Nov 04, 2014 10:00 ",1165.84 ,1167.12 ,1164.73 ,1166.34 ,+50.0 ,+0.04%
"Nov 04, 2014 09:00 ",1167.81 ,1167.81 ,1164.09 ,1165.84 ,-197.0 ,-0.17%
"Nov 04, 2014 08:00 ",1166.88 ,1168.09 ,1166.51 ,1167.82 ,+94.0 ,+0.08%
"Nov 04, 2014 07:00 ",1166.94 ,1166.94 ,1165 ,1166.83 ,-11.0 ,-0.01%
"Nov 04, 2014 06:00 ",1167.43 ,1168.12 ,1166.43 ,1167.01 ,-42.0 ,-0.04%
"Nov 04, 2014 05:00 ",1165.61 ,1168.21 ,1165.28 ,1167.47 ,+186.0 ,+0.16%
"Nov 04, 2014 04:00 ",1166.11 ,1166.9 ,1164.68 ,1165.69 ,-42.0 ,-0.04%
"Nov 04, 2014 03:00 ",1165.42 ,1168.38 ,1165.27 ,1165.98 ,+56.0 ,+0.05%
"Nov 04, 2014 02:00 ",1165.14 ,1165.45 ,1163.85 ,1165.45 ,+31.0 ,+0.03%
"Nov 04, 2014 01:00 ",1164.67 ,1168.94 ,1164.48 ,1165.07 ,+40.0 ,+0.03%
"Nov 03, 2014 23:00 ",1166.87 ,1167.01 ,1164.94 ,1165.13 ,-174.0 ,-0.15%
"Nov 03, 2014 22:00 ",1167.61 ,1167.64 ,1165.19 ,1166.93 ,-68.0 ,-0.06%
"Nov 03, 2014 21:00 ",1167.89 ,1169.08 ,1167.3 ,1167.62 ,-27.0 ,-0.02%
"Nov 03, 2014 20:00 ",1171.94 ,1171.94 ,1167.53 ,1167.93 ,-401.0 ,-0.34%
"Nov 03, 2014 19:00 ",1169.9 ,1172.27 ,1169.5 ,1171.91 ,+201.0 ,+0.17%
"Nov 03, 2014 18:00 ",1168.5 ,1171.01 ,1168.23 ,1169.91 ,+141.0 ,+0.12%
"Nov 03, 2014 17:00 ",1169.8 ,1170.68 ,1166.75 ,1168.49 ,-131.0 ,-0.11%
"Nov 03, 2014 16:00 ",1170.93 ,1171.01 ,1168.51 ,1169.8 ,-113.0 ,-0.10%
"Nov 03, 2014 15:00 ",1170.64 ,1171.22 ,1168.08 ,1170.92 ,+28.0 ,+0.02%
"Nov 03, 2014 14:00 ",1172.89 ,1173.85 ,1170.44 ,1170.63 ,-226.0 ,-0.19%
"Nov 03, 2014 13:00 ",1171.47 ,1173.46 ,1171.33 ,1172.94 ,+147.0 ,+0.13%
"Nov 03, 2014 12:00 ",1170.23 ,1171.81 ,1169.87 ,1171.48 ,+125.0 ,+0.11%
"Nov 03, 2014 11:00 ",1168.39 ,1170.35 ,1168.39 ,1170.28 ,+189.0 ,+0.16%
"Nov 03, 2014 10:00 ",1170.45 ,1170.56 ,1167.75 ,1168.4 ,-205.0 ,-0.18%
"Nov 03, 2014 09:00 ",1170 ,1172.8 ,1169.76 ,1170.44 ,+44.0 ,+0.04%
"Nov 03, 2014 08:00 ",1168.92 ,1170.68 ,1168.64 ,1169.96 ,+104.0 ,+0.09%
"Nov 03, 2014 07:00 ",1169.13 ,1169.34 ,1168.15 ,1168.89 ,-24.0 ,-0.02%
"Nov 03, 2014 06:00 ",1167.26 ,1171.2 ,1167.25 ,1169.05 ,+179.0 ,+0.15%
"Nov 03, 2014 05:00 ",1167.38 ,1167.98 ,1166.41 ,1167.18 ,-20.0 ,-0.02%
"Nov 03, 2014 04:00 ",1166.95 ,1169.28 ,1166.41 ,1167.29 ,+34.0 ,+0.03%
"Nov 03, 2014 03:00 ",1164.43 ,1168.58 ,1161.68 ,1167.03 ,+260.0 ,+0.22%
"Nov 03, 2014 02:00 ",1166.26 ,1166.86 ,1163.4 ,1164.4 ,-186.0 ,-0.16%
"Nov 03, 2014 01:00 ",1167.22 ,1170.67 ,1163.49 ,1166.19 ,-103.0 ,-0.09%
"Oct 31, 2014 23:00 ",1171.89 ,1172.59 ,1170.69 ,1172.59 ,+70.0 ,+0.06%
"Oct 31, 2014 22:00 ",1169.66 ,1173.26 ,1169.45 ,1171.78 ,+212.0 ,+0.18%
"Oct 31, 2014 21:00 ",1172.02 ,1172.03 ,1169.24 ,1169.6 ,-242.0 ,-0.21%
"Oct 31, 2014 20:00 ",1168.72 ,1174.33 ,1168.52 ,1171.98 ,+326.0 ,+0.28%
"Oct 31, 2014 19:00 ",1166.2 ,1169.34 ,1164.7 ,1168.73 ,+253.0 ,+0.22%
"Oct 31, 2014 18:00 ",1164.21 ,1166.55 ,1162.14 ,1166.07 ,+186.0 ,+0.16%
"Oct 31, 2014 17:00 ",1168.15 ,1168.66 ,1161.58 ,1164.19 ,-396.0 ,-0.34%
"Oct 31, 2014 16:00 ",1164.68 ,1168.72 ,1161.24 ,1168.15 ,+347.0 ,+0.30%
"Oct 31, 2014 15:00 ",1175.12 ,1175.12 ,1162.53 ,1164.66 ,-1046.0 ,-0.90%
"Oct 31, 2014 14:00 ",1174.29 ,1176.82 ,1172.77 ,1175.07 ,+78.0 ,+0.07%
"Oct 31, 2014 13:00 ",1172.1 ,1175.33 ,1171.44 ,1174.28 ,+218.0 ,+0.19%
"Oct 31, 2014 12:00 ",1176.44 ,1176.44 ,1171.66 ,1172.1 ,-434.0 ,-0.37%
"Oct 31, 2014 11:00 ",1174.49 ,1177.7 ,1174.06 ,1176.44 ,+195.0 ,+0.17%
"Oct 31, 2014 10:00 ",1187.09 ,1187.09 ,1167.53 ,1174.5 ,-1259.0 ,-1.07%
"Oct 31, 2014 09:00 ",1187.34 ,1188.54 ,1184.12 ,1187.02 ,-32.0 ,-0.03%
"Oct 31, 2014 08:00 ",1194.98 ,1195.34 ,1185.8 ,1187.34 ,-764.0 ,-0.64%
"Oct 31, 2014 07:00 ",1198.47 ,1199.06 ,1194.1 ,1195 ,-347.0 ,-0.29%
"Oct 31, 2014 06:00 ",1198 ,1199.01 ,1197.68 ,1198.39 ,+39.0 ,+0.03%
"Oct 31, 2014 05:00 ",1199.33 ,1199.51 ,1196.29 ,1198.01 ,-132.0 ,-0.11%
"Oct 31, 2014 04:00 ",1200.71 ,1202.75 ,1199.32 ,1199.33 ,-138.0 ,-0.12%
"Oct 31, 2014 03:00 ",1200.18 ,1201.01 ,1199.81 ,1200.74 ,+56.0 ,+0.05%
"Oct 31, 2014 02:00 ",1200.09 ,1200.63 ,1199.63 ,1200.19 ,+10.0 ,+0.01%
"Oct 31, 2014 01:00 ",1197.72 ,1200.58 ,1197.72 ,1200.1 ,+238.0 ,+0.20%
"Oct 31, 2014 00:00 ",1197.53 ,1197.53 ,1197.53 ,1197.53 ,+0.0 ,+0.00%
"Oct 30, 2014 23:00 ",1198.76 ,1199.58 ,1197.34 ,1198.52 ,-24.0 ,-0.02%
"Oct 30, 2014 22:00 ",1200.72 ,1200.86 ,1198.39 ,1198.68 ,-204.0 ,-0.17%
"Oct 30, 2014 21:00 ",1199.45 ,1202.19 ,1199.37 ,1200.69 ,+124.0 ,+0.10%
"Oct 30, 2014 20:00 ",1200.28 ,1203.11 ,1198.62 ,1199.46 ,-82.0 ,-0.07%
"Oct 30, 2014 19:00 ",1198.66 ,1200.86 ,1198.66 ,1200.19 ,+153.0 ,+0.13%
"Oct 30, 2014 18:00 ",1202.57 ,1202.68 ,1195.93 ,1198.64 ,-393.0 ,-0.33%
"Oct 30, 2014 17:00 ",1202.12 ,1204.54 ,1201.91 ,1202.59 ,+47.0 ,+0.04%
"Oct 30, 2014 16:00 ",1205.44 ,1207.67 ,1201.77 ,1202.17 ,-327.0 ,-0.27%
"Oct 30, 2014 15:00 ",1205.1 ,1206.48 ,1199.75 ,1205.49 ,+39.0 ,+0.03%
"Oct 30, 2014 14:00 ",1205.3 ,1205.65 ,1203.68 ,1205.09 ,-21.0 ,-0.02%
"Oct 30, 2014 13:00 ",1206.07 ,1206.58 ,1204.7 ,1205.3 ,-77.0 ,-0.06%
"Oct 30, 2014 12:00 ",1204.17 ,1206.27 ,1203.48 ,1206.13 ,+196.0 ,+0.16%
"Oct 30, 2014 11:00 ",1205.22 ,1205.22 ,1201.43 ,1204.14 ,-108.0 ,-0.09%
"Oct 30, 2014 10:00 ",1206.47 ,1207.89 ,1204.13 ,1205.2 ,-127.0 ,-0.11%
"Oct 30, 2014 09:00 ",1207.77 ,1208.06 ,1204.89 ,1206.54 ,-123.0 ,-0.10%
"Oct 30, 2014 08:00 ",1212.81 ,1212.81 ,1207.08 ,1207.77 ,-504.0 ,-0.42%
"Oct 30, 2014 07:00 ",1213.06 ,1213.64 ,1212.47 ,1212.81 ,-25.0 ,-0.02%
"Oct 30, 2014 06:00 ",1213.25 ,1213.41 ,1212.75 ,1213.06 ,-19.0 ,-0.02%
"Oct 30, 2014 05:00 ",1213.78 ,1214.11 ,1212.83 ,1213.21 ,-57.0 ,-0.05%
"Oct 30, 2014 04:00 ",1213.63 ,1215.61 ,1212.54 ,1213.83 ,+20.0 ,+0.02%
"Oct 30, 2014 03:00 ",1212.51 ,1214.17 ,1212.3 ,1213.7 ,+119.0 ,+0.10%
"Oct 30, 2014 02:00 ",1211.52 ,1212.8 ,1210.98 ,1212.5 ,+98.0 ,+0.08%
"Oct 30, 2014 01:00 ",1211 ,1216.77 ,1210.76 ,1211.57 ,+57.0 ,+0.05%
"Oct 30, 2014 00:00 ",1210.89 ,1210.89 ,1210.89 ,1210.89 ,+0.0 ,+0.00%
"Oct 29, 2014 23:00 ",1211.43 ,1212.34 ,1210.72 ,1211.77 ,+34.0 ,+0.03%
"Oct 29, 2014 22:00 ",1213.67 ,1213.68 ,1208.25 ,1211.38 ,-229.0 ,-0.19%
"Oct 29, 2014 21:00 ",1223.45 ,1223.45 ,1212.51 ,1213.68 ,-977.0 ,-0.80%
"Oct 29, 2014 20:00 ",1224.06 ,1225.71 ,1223.39 ,1223.45 ,-61.0 ,-0.05%
"Oct 29, 2014 19:00 ",1223.28 ,1224.19 ,1222.7 ,1224.03 ,+75.0 ,+0.06%
"Oct 29, 2014 18:00 ",1223.9 ,1224.78 ,1222.95 ,1223.24 ,-66.0 ,-0.05%
"Oct 29, 2014 17:00 ",1224.67 ,1225.53 ,1223.12 ,1223.9 ,-77.0 ,-0.06%
"Oct 29, 2014 16:00 ",1221.99 ,1226.63 ,1221.54 ,1224.71 ,+272.0 ,+0.22%
"Oct 29, 2014 15:00 ",1227.55 ,1228.02 ,1221.13 ,1222.12 ,-543.0 ,-0.44%
"Oct 29, 2014 14:00 ",1228.14 ,1228.17 ,1227.29 ,1227.61 ,-53.0 ,-0.04%
"Oct 29, 2014 13:00 ",1228.5 ,1228.92 ,1227.08 ,1228.13 ,-37.0 ,-0.03%
"Oct 29, 2014 12:00 ",1228.81 ,1229.22 ,1228.41 ,1228.54 ,-27.0 ,-0.02%
"Oct 29, 2014 11:00 ",1229.42 ,1229.68 ,1228.72 ,1228.92 ,-50.0 ,-0.04%
"Oct 29, 2014 10:00 ",1229.97 ,1230.53 ,1229.42 ,1229.42 ,-55.0 ,-0.04%
"Oct 29, 2014 09:00 ",1230.35 ,1230.44 ,1229.47 ,1229.96 ,-39.0 ,-0.03%
"Oct 29, 2014 08:00 ",1229.91 ,1230.45 ,1229.87 ,1230.4 ,+49.0 ,+0.04%
"Oct 29, 2014 07:00 ",1229.78 ,1230.09 ,1229.5 ,1229.91 ,+13.0 ,+0.01%
"Oct 29, 2014 06:00 ",1229.87 ,1230.36 ,1229.67 ,1229.74 ,-13.0 ,-0.01%
"Oct 29, 2014 05:00 ",1229.64 ,1230.06 ,1229.42 ,1229.88 ,+24.0 ,+0.02%
"Oct 29, 2014 04:00 ",1228.95 ,1229.68 ,1228.16 ,1229.63 ,+68.0 ,+0.06%
"Oct 29, 2014 03:00 ",1229.18 ,1229.57 ,1228.27 ,1228.99 ,-19.0 ,-0.02%
"Oct 29, 2014 02:00 ",1228.33 ,1229.17 ,1228.15 ,1229.06 ,+73.0 ,+0.06%
"Oct 29, 2014 01:00 ",1228.05 ,1228.32 ,1227.79 ,1228.3 ,+25.0 ,+0.02%
"Oct 29, 2014 00:00 ",1225.85 ,1225.85 ,1225.85 ,1225.85 ,+0.0 ,+0.00%
"Oct 28, 2014 23:00 ",1228.55 ,1228.75 ,1228.07 ,1228.16 ,-39.0 ,-0.03%
"Oct 28, 2014 22:00 ",1228.47 ,1228.62 ,1227.61 ,1228.54 ,+7.0 ,+0.01%
"Oct 28, 2014 21:00 ",1228.7 ,1229.41 ,1228.21 ,1228.47 ,-23.0 ,-0.02%
"Oct 28, 2014 20:00 ",1228.68 ,1229.96 ,1228.07 ,1228.78 ,+10.0 ,+0.01%
"Oct 28, 2014 19:00 ",1229.58 ,1229.66 ,1228.57 ,1228.64 ,-94.0 ,-0.08%
"Oct 28, 2014 18:00 ",1230.55 ,1230.66 ,1228.37 ,1229.58 ,-97.0 ,-0.08%
"Oct 28, 2014 17:00 ",1229.68 ,1230.74 ,1227.91 ,1230.58 ,+90.0 ,+0.07%
"Oct 28, 2014 16:00 ",1232.68 ,1235 ,1229.66 ,1229.66 ,-302.0 ,-0.25%
"Oct 28, 2014 15:00 ",1226.72 ,1235.56 ,1226.41 ,1232.53 ,+581.0 ,+0.47%
"Oct 28, 2014 14:00 ",1228.46 ,1229.19 ,1226.63 ,1226.82 ,-164.0 ,-0.13%
"Oct 28, 2014 13:00 ",1227.71 ,1228.86 ,1227.34 ,1228.46 ,+75.0 ,+0.06%
"Oct 28, 2014 12:00 ",1228.89 ,1229.2 ,1227.13 ,1227.77 ,-112.0 ,-0.09%
"Oct 28, 2014 11:00 ",1229.64 ,1230.76 ,1228.67 ,1228.88 ,-76.0 ,-0.06%
"Oct 28, 2014 10:00 ",1228.35 ,1230.14 ,1227.79 ,1229.63 ,+128.0 ,+0.10%
"Oct 28, 2014 09:00 ",1228.57 ,1229.6 ,1228.35 ,1228.37 ,-20.0 ,-0.02%
"Oct 28, 2014 08:00 ",1227.64 ,1229.16 ,1227.28 ,1228.6 ,+96.0 ,+0.08%
"Oct 28, 2014 07:00 ",1228 ,1228.04 ,1226.39 ,1227.66 ,-34.0 ,-0.03%
"Oct 28, 2014 06:00 ",1231.26 ,1232.25 ,1227.96 ,1227.97 ,-329.0 ,-0.27%
"Oct 28, 2014 05:00 ",1230.02 ,1231.08 ,1229.21 ,1231.08 ,+106.0 ,+0.09%
"Oct 28, 2014 04:00 ",1226 ,1230.47 ,1225.94 ,1229.91 ,+391.0 ,+0.32%
"Oct 28, 2014 03:00 ",1226.34 ,1226.37 ,1222.44 ,1225.97 ,-37.0 ,-0.03%
"Oct 28, 2014 02:00 ",1225.98 ,1226.86 ,1225.93 ,1226.18 ,+20.0 ,+0.02%
"Oct 28, 2014 01:00 ",1225.5 ,1226.08 ,1225.26 ,1225.97 ,+47.0 ,+0.04%
"Oct 28, 2014 00:00 ",1225.67 ,1225.67 ,1225.67 ,1225.67 ,+0.0 ,+0.00%
"Oct 27, 2014 23:00 ",1228.16 ,1228.24 ,1225.43 ,1226.24 ,-192.0 ,-0.16%
"Oct 27, 2014 22:00 ",1228.98 ,1229.32 ,1228.2 ,1228.28 ,-70.0 ,-0.06%
"Oct 27, 2014 21:00 ",1229.7 ,1229.89 ,1228.68 ,1228.99 ,-71.0 ,-0.06%
"Oct 27, 2014 20:00 ",1229.36 ,1230.08 ,1228.76 ,1229.6 ,+24.0 ,+0.02%
"Oct 27, 2014 19:00 ",1229.06 ,1229.88 ,1228.69 ,1229.47 ,+41.0 ,+0.03%
"Oct 27, 2014 18:00 ",1228.84 ,1229.51 ,1227.77 ,1228.97 ,+13.0 ,+0.01%
"Oct 27, 2014 17:00 ",1229.18 ,1231.29 ,1228.5 ,1228.81 ,-37.0 ,-0.03%
